################################################################################
# File type: M
# Simulation type: H
# Number of atoms:       400
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
       0       1     306    1.00000000E+00  6.46865046E-01 -7.62445662E-01 -1.55635658E-02
       0       1     307    1.00000000E+00  5.26289589E-01  8.49631598E-01 -3.38440095E-02
       0       1     308    1.00000000E+00 -9.67676859E-01  2.50380447E-01 -3.01849090E-02
       0       1     309    1.00000000E+00  8.28392586E-02 -9.96244635E-01 -2.51850182E-02
       0       1     310    1.00000000E+00  9.29218835E-01  3.69248881E-01 -1.44090628E-02
       0       1     311    1.00000000E+00 -6.39869485E-01  7.68389318E-01 -1.20373746E-02
       0       1     312    1.00000000E+00 -5.21938590E-01 -8.52799262E-01 -1.77067011E-02
       0       1     313    1.00000000E+00  9.70872022E-01 -2.39010313E-01 -1.67805739E-02
       0       1     314    1.00000000E+00 -6.31162929E-02  9.97957367E-01 -9.87051510E-03
       0       1     315    1.00000000E+00 -9.28003287E-01 -3.71456108E-01 -2.88142203E-02
       0       1     316    1.00000000E+00  6.31702975E-01 -7.75134295E-01 -1.08708686E-02
       0       1     317    1.00000000E+00  5.42470396E-01  8.40065733E-01 -3.92861595E-03
       0       1     318    1.00000000E+00 -9.64845123E-01  2.62695092E-01 -8.07327861E-03
       0       1     319    1.00000000E+00  5.08342573E-02 -9.98485207E-01 -2.10516068E-02
       0       1     320    1.00000000E+00  9.29180316E-01  3.69329021E-01 -1.48328843E-02
       0       1     321    1.00000000E+00 -2.56604288E-01 -9.66187753E-01 -2.52084553E-02
       0       1     322    1.00000000E+00  9.98642893E-01  5.11421662E-02 -9.84131198E-03
       0       1     323    1.00000000E+00 -3.72840715E-01  9.27893842E-01 -1.67907535E-03
       0       1     324    1.00000000E+00 -7.66134623E-01 -6.42200769E-01 -2.48175552E-02
       0       1     325    1.00000000E+00  8.49569843E-01 -5.27177447E-01 -1.77488682E-02
       0       1     326    1.00000000E+00  2.35941926E-01  9.71513708E-01 -2.21928305E-02
       0       1     327    1.00000000E+00 -9.97407655E-01 -6.92447293E-02 -1.95739076E-02
       0       1     328    1.00000000E+00  3.72391006E-01 -9.27747090E-01 -2.47037334E-02
       0       1     329    1.00000000E+00  7.73411792E-01  6.33734957E-01 -1.46357091E-02
       0       1     330    1.00000000E+00 -8.46552722E-01  5.32173500E-01 -1.18259970E-02
       0       1     331    1.00000000E+00 -2.43712686E-01 -9.69833865E-01 -5.13824965E-03
       0       1     332    1.00000000E+00  9.98147948E-01  6.07156145E-02 -3.78004416E-03
       0       1     333    1.00000000E+00 -3.67868018E-01  9.29755169E-01 -1.51144632E-02
       0       1     334    1.00000000E+00 -7.66619649E-01 -6.42001276E-01 -1.13435000E-02
       0       1     335    1.00000000E+00  8.41654734E-01 -5.39628189E-01 -2.04628114E-02
       0       1     336    1.00000000E+00  2.60964681E-01  9.65136752E-01 -2.02110131E-02
       0       1     337    1.00000000E+00 -9.98474812E-01 -5.37184695E-02 -1.27426496E-02
       0       1     338    1.00000000E+00  3.57488339E-01 -9.33905812E-01 -4.69283917E-03
       0       1     339    1.00000000E+00  7.71728127E-01  6.35873315E-01 -1.00411749E-02
       0       1     340    1.00000000E+00 -8.43804450E-01  5.36553745E-01 -1.02043384E-02
       0       1     341    1.00000000E+00  9.34714415E-01  3.55134197E-01 -1.37355414E-02
       0       1     342    1.00000000E+00 -6.34630888E-01  7.72659633E-01 -1.55154082E-02
       0       1     343    1.00000000E+00 -5.37048262E-01 -8.43406959E-01 -1.56162317E-02
       0       1     344    1.00000000E+00  9.71737790E-01 -2.35455346E-01 -1.69247422E-02
       0       1     345    1.00000000E+00 -7.18832625E-02  9.97198808E-01 -2.06720437E-02
       0       1     346    1.00000000E+00 -9.29197313E-01 -3.69485629E-01 -8.52774269E-03
       0       1     347    1.00000000E+00  6.40778320E-01 -7.67078361E-01 -3.15266902E-02
       0       1     348    1.00000000E+00  5.39606878E-01  8.41539615E-01 -2.52089974E-02
       0       1     349    1.00000000E+00 -9.67337864E-01  2.52435216E-01 -2.31066567E-02
       0       1     350    1.00000000E+00  7.58370162E-02 -9.97076634E-01 -9.32379440E-03
       0       1     351    1.00000000E+00  9.29367029E-01  3.68864343E-01 -1.46977091E-02
       0       1     352    1.00000000E+00 -6.45320867E-01  7.63867078E-01 -8.25020721E-03
       0       1     353    1.00000000E+00 -5.27656664E-01 -8.49409091E-01 -9.09077499E-03
       0       1     354    1.00000000E+00  9.73190067E-01 -2.29338772E-01 -1.74591218E-02
       0       1     355    1.00000000E+00 -6.25274140E-02  9.97811424E-01 -2.15101046E-02
       0       1     356    1.00000000E+00 -9.30959956E-01 -3.64643200E-01 -1.86787787E-02
       0       1     357    1.00000000E+00  6.25624151E-01 -7.80069387E-01 -9.28295681E-03
       0       1     358    1.00000000E+00  5.42324429E-01  8.39811290E-01 -2.45196026E-02
       0       1     359    1.00000000E+00 -9.64436616E-01  2.64125266E-01 -9.99286619E-03
       0       1     360    1.00000000E+00  6.08942002E-02 -9.98122250E-01 -6.62343616E-03
       0       1     361    1.00000000E+00 -8.38584846E-01  5.44721568E-01 -7.33961637E-03
       0       1     362    1.00000000E+00 -2.61274953E-01 -9.65054648E-01 -2.01227785E-02
       0       1     363    1.00000000E+00  9.97420331E-01  7.05917635E-02 -1.30186779E-02
       0       1     364    1.00000000E+00 -3.63170740E-01  9.31129862E-01 -3.32293999E-02
       0       1     365    1.00000000E+00 -7.72494050E-01 -6.34509429E-01 -2.55093722E-02
       0       1     366    1.00000000E+00  8.42155539E-01 -5.39156947E-01 -9.15611141E-03
       0       1     367    1.00000000E+00  2.46081231E-01  9.69206596E-01 -9.08852114E-03
       0       1     368    1.00000000E+00 -9.98641698E-01 -5.05254996E-02 -1.27252517E-02
       0       1     369    1.00000000E+00  3.61333174E-01 -9.32320835E-01 -1.47036966E-02
       0       1     370    1.00000000E+00  7.74365051E-01  6.32560633E-01 -1.50270707E-02
       0       1     371    1.00000000E+00 -8.46209432E-01  5.32377870E-01 -2.24365821E-02
       0       1     372    1.00000000E+00 -2.46118364E-01 -9.69214791E-01 -6.95982056E-03
       0       1     373    1.00000000E+00  9.97703915E-01  6.74193958E-02  6.44376712E-03
       0       1     374    1.00000000E+00 -3.73372734E-01  9.27654165E-01 -7.10997552E-03
       0       1     375    1.00000000E+00 -7.74567328E-01 -6.32398318E-01 -1.08545725E-02
       0       1     376    1.00000000E+00  8.39689601E-01 -5.42591184E-01 -2.27196322E-02
       0       1     377    1.00000000E+00  2.66600622E-01  9.63424815E-01 -2.71428628E-02
       0       1     378    1.00000000E+00 -9.97831391E-01 -6.32728573E-02 -1.81400167E-02
       0       1     379    1.00000000E+00  3.47316418E-01 -9.37706816E-01 -8.78826723E-03
       0       1     380    1.00000000E+00  7.77400762E-01  6.28940344E-01 -9.06083008E-03
       0       1     381    1.00000000E+00  5.73428689E-02 -9.98233992E-01 -1.55142835E-02
       0       1     382    1.00000000E+00  9.33173416E-01  3.59250604E-01 -1.12418234E-02
       0       1     383    1.00000000E+00 -6.29751378E-01  7.76647296E-01 -1.52374139E-02
       0       1     384    1.00000000E+00 -5.36395584E-01 -8.43624513E-01 -2.40303607E-02
       0       1     385    1.00000000E+00  9.67004615E-01 -2.54136685E-01 -1.77938218E-02
       0       1     386    1.00000000E+00 -6.25720166E-02  9.97902024E-01 -1.66220797E-02
       0       1     387    1.00000000E+00 -9.26541511E-01 -3.76094318E-01 -8.59600677E-03
       0       1     388    1.00000000E+00  6.33313722E-01 -7.73662108E-01 -1.89913544E-02
       0       1     389    1.00000000E+00  5.26917007E-01  8.49820272E-01 -1.28051777E-02
       0       1     390    1.00000000E+00 -9.67026502E-01  2.52265139E-01 -3.49577512E-02
       0       1     391    1.00000000E+00  7.27783036E-02 -9.96757925E-01 -3.43068066E-02
       0       1     392    1.00000000E+00  9.29902255E-01  3.66371744E-01 -3.24583103E-02
       0       1     393    1.00000000E+00 -6.30320365E-01  7.76333802E-01  1.43736669E-03
       0       1     394    1.00000000E+00 -5.47107387E-01 -8.37051185E-01 -4.33834097E-03
       0       1     395    1.00000000E+00  9.68351107E-01 -2.49177196E-01 -1.43825725E-02
       0       1     396    1.00000000E+00 -6.86928459E-02  9.97418467E-01 -2.09211640E-02
       0       1     397    1.00000000E+00 -9.32797879E-01 -3.60163967E-01 -1.30397093E-02
       0       1     398    1.00000000E+00  6.25648542E-01 -7.80093184E-01 -4.30425906E-03
       0       1     399    1.00000000E+00  5.50025455E-01  8.35131268E-01 -5.26918505E-03
       0       1     400    1.00000000E+00 -9.66146650E-01  2.57821631E-01 -9.41581984E-03
